age,overall,potential,xg_p90,xa_p90,tackles_p90,interceptions_p90,aerial_wins_p90,pace,pressing,creativity,ball_carrying,finishing,duel_strength,injury_prone,league_jump,tactical_fit,target_team,target_league,transfer_success
24,80,80,0.172,0.33,1.18,0.826,0.18,0.278,0.213,0.521,0.829,0.543,0.744,0.105,1.0476190476190477,0.743284375,Liverpool,Premier League,1
24,77,82,0.024,0.266,1.126,0.791,0.0,0.8,0.582,0.733,0.724,0.73,0.593,0.055,1.0,0.88816875,Juventus,Serie A,1
25,84,84,0.378,0.217,1.734,0.775,0.492,0.343,0.695,0.567,0.329,0.398,0.597,0.265,0.9090909090909091,0.829684126984127,Bayern Munich,Bundesliga,1
35,71,74,0.098,0.037,1.351,1.749,2.12,0.441,0.576,0.666,0.544,0.811,0.598,0.345,1.0,0.8190625,FC Barcelona,La Liga,0
22,74,80,0.271,0.173,0.976,1.189,0.0,0.709,0.622,0.338,0.789,0.618,0.383,0.0,0.8909090909090909,0.8568079365079365,Inter,Serie A,1
25,84,84,0.378,0.217,1.734,0.775,0.492,0.343,0.695,0.567,0.329,0.398,0.597,0.265,0.8909090909090909,0.8710396825396826,Inter,Serie A,1
25,87,87,0.0,0.0,0.111,0.129,0.075,0.318,0.648,0.508,0.461,0.551,0.669,0.0,1.0315789473684212,0.848411111111111,AC Milan,Serie A,1
26,83,89,0.425,0.134,0.253,0.34,1.791,0.635,0.585,0.591,0.42,0.678,0.527,0.185,1.0,0.813584375,Manchester City,Premier League,1
27,84,84,0.58,0.218,0.797,0.22,0.264,0.658,0.297,0.383,0.452,0.4,0.61,0.065,0.9090909090909091,0.806711111111111,Bayern Munich,Bundesliga,1
19,86,91,0.209,0.212,1.083,1.194,0.0,0.586,0.334,0.677,0.463,0.741,0.456,0.0,1.0,0.7971781250000001,FC Barcelona,La Liga,1
27,84,84,0.58,0.218,0.797,0.22,0.264,0.658,0.297,0.383,0.452,0.4,0.61,0.065,1.0,0.75296875,Liverpool,Premier League,1
24,91,91,0.044,0.08,3.072,2.58,2.648,0.452,0.47,0.568,0.464,0.525,1.0,0.065,1.1224489795918369,0.7363656249999999,Arsenal,Premier League,1
22,79,79,0.078,0.052,2.988,1.242,0.419,0.621,0.65,0.275,0.689,0.459,0.59,0.0,0.9545454545454545,0.88083125,Real Madrid,La Liga,1
31,76,77,0.586,0.0,0.301,0.685,1.989,0.513,0.209,0.646,0.533,0.548,0.569,0.16,0.9693877551020408,0.809503125,Paris Saint-Germain,Ligue 1,1
25,77,80,0.0,0.0,0.135,0.163,0.0,0.476,0.684,0.434,0.457,0.452,0.465,0.115,1.0315789473684212,0.8671396825396824,AC Milan,Serie A,0
31,85,88,0.0,0.0,0.091,0.081,0.113,0.443,0.352,0.675,0.602,0.907,0.613,0.2,0.9333333333333332,0.8947937499999999,Juventus,Serie A,0
37,81,86,0.0,0.0,0.105,0.043,0.0,0.709,0.704,0.556,0.423,0.387,0.602,0.535,1.1,0.9304126984126984,Chelsea,Premier League,0
23,84,84,0.367,0.259,0.0,0.0,0.484,0.576,0.749,0.65,0.618,0.625,0.234,0.21,1.105263157894737,0.8457095238095238,Atletico Madrid,La Liga,1
34,90,90,0.107,0.138,1.749,1.455,0.455,0.411,0.823,0.441,0.352,0.477,0.613,0.235,1.0476190476190477,0.81621875,Liverpool,Premier League,1
23,84,84,0.038,0.18,1.331,0.238,0.111,0.688,0.554,0.456,0.647,0.49,0.587,0.0,1.0,0.89655,Borussia Dortmund,Bundesliga,1
34,78,78,0.023,0.021,1.025,0.069,0.391,0.606,0.456,0.704,0.54,0.793,0.605,0.44,1.05,0.8806650793650793,Atletico Madrid,La Liga,0
31,81,81,0.0,0.0,0.027,0.093,0.04,0.695,0.298,0.5,0.574,0.638,0.657,0.18,0.8909090909090909,0.8643222222222222,Inter,Serie A,1
35,92,94,0.071,0.106,1.585,0.739,2.353,0.394,0.745,0.496,0.477,0.686,0.735,0.34,1.1,0.8444349206349206,Chelsea,Premier League,0
29,79,81,0.047,0.012,3.098,1.752,0.551,0.556,0.656,0.545,0.518,0.334,0.593,0.02,1.1578947368421053,0.86393125,Arsenal,Premier League,0
35,71,74,0.098,0.037,1.351,1.749,2.12,0.441,0.576,0.666,0.544,0.811,0.598,0.345,1.0,0.8190625,FC Barcelona,La Liga,0
25,87,87,0.0,0.0,0.111,0.129,0.075,0.318,0.648,0.508,0.461,0.551,0.669,0.0,1.1578947368421053,0.801921875,Arsenal,Premier League,1
23,75,75,0.485,0.262,0.552,0.51,0.497,0.487,0.418,0.55,0.787,0.351,0.555,0.0,0.9545454545454545,0.7997269841269842,Atletico Madrid,La Liga,1
24,91,91,0.044,0.08,3.072,2.58,2.648,0.452,0.47,0.568,0.464,0.525,1.0,0.065,1.0,0.832646875,Juventus,Serie A,1
31,70,73,0.023,0.084,1.591,0.534,0.915,0.67,0.438,0.565,0.622,0.509,0.816,0.195,0.8909090909090909,0.874396875,Juventus,Serie A,1
31,76,77,0.586,0.0,0.301,0.685,1.989,0.513,0.209,0.646,0.533,0.548,0.569,0.16,1.0204081632653061,0.799346875,Borussia Dortmund,Bundesliga,0
31,73,73,0.0,0.0,0.063,0.005,0.059,0.685,0.661,0.526,0.452,0.632,0.578,0.215,0.9333333333333332,0.9426218749999999,Juventus,Serie A,1
29,82,84,0.208,0.175,0.369,0.388,0.049,1.0,0.832,0.472,0.607,0.33,0.461,0.295,0.8636363636363635,0.8298625000000001,Paris Saint-Germain,Ligue 1,1
32,86,91,0.447,0.0,0.44,0.523,1.028,0.825,0.481,0.486,0.597,0.663,0.693,0.16,0.9333333333333332,0.85895,Juventus,Serie A,0
25,87,87,0.0,0.0,0.111,0.129,0.075,0.318,0.648,0.508,0.461,0.551,0.669,0.0,1.105263157894737,0.803171875,FC Barcelona,La Liga,1
23,84,84,0.038,0.18,1.331,0.238,0.111,0.688,0.554,0.456,0.647,0.49,0.587,0.0,1.05,0.8325,FC Barcelona,La Liga,1
27,82,82,0.543,0.157,0.119,0.692,0.787,0.791,0.449,0.661,0.735,0.825,0.52,0.0,0.98,0.8290920634920635,Inter,Serie A,1
37,81,86,0.0,0.0,0.105,0.043,0.0,0.709,0.704,0.556,0.423,0.387,0.602,0.535,1.1,0.8691375,Liverpool,Premier League,0
31,70,73,0.023,0.084,1.591,0.534,0.915,0.67,0.438,0.565,0.622,0.509,0.816,0.195,1.0,0.8111781250000001,Arsenal,Premier League,0
31,70,73,0.023,0.084,1.591,0.534,0.915,0.67,0.438,0.565,0.622,0.509,0.816,0.195,1.0,0.792428125,Manchester City,Premier League,0
23,80,80,0.114,0.073,1.966,2.718,0.434,0.619,0.818,0.556,0.357,0.346,0.456,0.0,0.9693877551020408,0.846309375,Paris Saint-Germain,Ligue 1,1
28,74,81,0.1,0.099,2.75,1.136,1.593,0.528,0.644,0.949,0.777,0.504,0.461,0.19,1.0714285714285714,0.9664625,Real Madrid,La Liga,1
23,82,85,0.043,0.228,1.582,0.958,0.112,0.542,0.65,0.763,0.705,0.507,0.618,0.09,0.9333333333333332,0.950353125,Juventus,Serie A,0
24,87,94,0.608,0.091,0.501,0.368,1.669,0.869,0.747,0.534,0.603,0.815,0.568,0.11,1.1224489795918369,0.8410437500000001,Arsenal,Premier League,1
22,79,79,0.078,0.052,2.988,1.242,0.419,0.621,0.65,0.275,0.689,0.459,0.59,0.0,0.8909090909090909,0.9002507936507936,Inter,Serie A,1
23,75,75,0.485,0.262,0.552,0.51,0.497,0.487,0.418,0.55,0.787,0.351,0.555,0.0,1.0,0.9030920634920635,Chelsea,Premier League,1
27,82,82,0.543,0.157,0.119,0.692,0.787,0.791,0.449,0.661,0.735,0.825,0.52,0.0,1.05,0.7888875,FC Barcelona,La Liga,1
25,87,87,0.0,0.0,0.111,0.129,0.075,0.318,0.648,0.508,0.461,0.551,0.669,0.0,1.1578947368421053,0.788203125,Liverpool,Premier League,1
24,87,94,0.608,0.091,0.501,0.368,1.669,0.869,0.747,0.534,0.603,0.815,0.568,0.11,1.0,0.86516875,Juventus,Serie A,1
27,79,82,0.042,0.086,1.289,1.495,1.279,0.565,0.578,0.838,0.457,0.859,0.516,0.11,1.0,0.8980984126984127,Inter,Serie A,1
26,81,81,0.0,0.0,0.0,0.049,0.039,0.489,0.462,0.543,0.592,0.399,0.659,0.0,1.0,0.8467111111111111,Bayern Munich,Bundesliga,1
23,84,84,0.367,0.259,0.0,0.0,0.484,0.576,0.749,0.65,0.618,0.625,0.234,0.21,1.0315789473684212,0.906046875,Juventus,Serie A,1
33,85,88,0.109,0.301,0.696,1.031,0.0,0.431,0.604,0.686,0.643,0.783,0.742,0.465,1.0476190476190477,0.8823460317460318,Chelsea,Premier League,0
24,79,81,0.348,0.146,0.751,0.371,2.224,0.511,0.333,0.561,0.471,0.735,0.553,0.0,0.9090909090909091,0.807495238095238,Bayern Munich,Bundesliga,1
22,87,91,1.082,0.138,0.632,0.195,0.477,0.318,0.389,0.681,0.591,0.762,0.829,0.03,0.98,0.8677111111111111,Inter,Serie A,1
34,90,90,0.107,0.138,1.749,1.455,0.455,0.411,0.823,0.441,0.352,0.477,0.613,0.235,0.9333333333333332,0.8619492063492064,Inter,Serie A,1
31,85,88,0.0,0.0,0.091,0.081,0.113,0.443,0.352,0.675,0.602,0.907,0.613,0.2,0.9523809523809523,0.8145174603174603,Bayern Munich,Bundesliga,1
31,73,73,0.0,0.0,0.063,0.005,0.059,0.685,0.661,0.526,0.452,0.632,0.578,0.215,0.9523809523809523,0.8837825396825397,Bayern Munich,Bundesliga,0
20,80,84,0.241,0.094,1.58,0.702,0.94,0.616,0.737,0.795,0.741,0.646,0.601,0.0,1.1,0.9401,Liverpool,Premier League,1
31,79,79,0.129,0.041,0.728,1.378,0.802,0.337,0.492,0.496,0.512,0.324,0.522,0.49,1.0,0.8043253968253969,Atletico Madrid,La Liga,1
26,84,92,0.139,0.103,0.747,0.454,0.941,0.384,0.688,0.648,0.42,0.577,0.732,0.0,0.9523809523809523,0.8559285714285714,Bayern Munich,Bundesliga,1
23,79,81,0.431,0.021,1.139,0.136,1.787,0.576,0.395,0.299,0.477,0.692,0.815,0.095,0.8909090909090909,0.7755301587301587,AC Milan,Serie A,0
28,78,81,0.129,0.128,1.227,0.6,0.956,0.559,0.405,0.592,0.538,0.82,0.684,0.16,1.0,0.797003125,Borussia Dortmund,Bundesliga,0
23,84,84,0.367,0.259,0.0,0.0,0.484,0.576,0.749,0.65,0.618,0.625,0.234,0.21,1.1578947368421053,0.9084111111111111,Chelsea,Premier League,1
29,83,85,0.498,0.417,1.036,0.375,0.679,0.808,0.202,0.4,0.549,0.552,0.654,0.12,1.0,0.7322500000000001,Arsenal,Premier League,1
31,81,81,0.0,0.0,0.027,0.093,0.04,0.695,0.298,0.5,0.574,0.638,0.657,0.18,0.8909090909090909,0.854996875,Juventus,Serie A,0
23,89,89,0.188,0.285,1.467,1.053,1.115,0.619,0.705,0.621,0.664,0.584,0.63,0.0,0.9090909090909091,0.9178650793650793,Bayern Munich,Bundesliga,0
25,87,87,0.0,0.0,0.111,0.129,0.075,0.318,0.648,0.508,0.461,0.551,0.669,0.0,1.105263157894737,0.8303906249999999,Real Madrid,La Liga,1
24,86,86,0.043,0.064,1.286,0.494,2.532,0.472,0.433,0.637,0.629,0.326,0.835,0.035,1.0,0.8115625,Real Madrid,La Liga,1
23,84,84,0.367,0.259,0.0,0.0,0.484,0.576,0.749,0.65,0.618,0.625,0.234,0.21,1.0,0.877446875,Paris Saint-Germain,Ligue 1,1
30,74,81,0.396,0.249,1.513,0.0,0.273,0.737,0.694,0.473,0.754,0.611,0.309,0.23,1.0,0.8747,Juventus,Serie A,1
34,79,85,0.5,0.496,0.918,1.301,0.363,0.149,0.609,0.934,0.461,0.493,0.437,0.27,1.05,0.87253125,FC Barcelona,La Liga,1
22,87,91,1.082,0.138,0.632,0.195,0.477,0.318,0.389,0.681,0.591,0.762,0.829,0.03,1.05,0.79426875,Real Madrid,La Liga,1
29,73,73,0.023,0.277,1.391,0.134,1.204,0.48,0.138,0.565,0.622,0.486,0.712,0.145,1.0,0.732375,Liverpool,Premier League,1
23,80,80,0.114,0.073,1.966,2.718,0.434,0.619,0.818,0.556,0.357,0.346,0.456,0.0,1.0714285714285714,0.850996875,Real Madrid,La Liga,1
34,78,78,0.023,0.021,1.025,0.069,0.391,0.606,0.456,0.704,0.54,0.793,0.605,0.44,1.1,0.821503125,Liverpool,Premier League,1
32,89,90,0.084,0.21,1.654,1.938,3.303,0.398,0.783,0.527,0.486,0.497,0.81,0.295,0.8909090909090909,0.857665625,Juventus,Serie A,0
29,86,90,0.126,0.054,2.247,1.579,3.307,0.59,0.678,0.385,0.655,0.347,0.611,0.255,1.0526315789473684,0.877171875,Borussia Dortmund,Bundesliga,1
32,86,91,0.447,0.0,0.44,0.523,1.028,0.825,0.481,0.486,0.597,0.663,0.693,0.16,0.9333333333333332,0.867352380952381,Inter,Serie A,1
37,81,86,0.0,0.0,0.105,0.043,0.0,0.709,0.704,0.556,0.423,0.387,0.602,0.535,1.1,0.8691375,Liverpool,Premier League,0
31,75,75,0.0,0.0,0.039,0.0,0.0,0.413,0.634,0.517,0.647,0.548,0.655,0.22,0.9333333333333332,0.944884375,Juventus,Serie A,0
22,81,86,0.14,0.261,0.913,0.512,0.537,0.791,0.528,0.541,0.671,0.428,0.378,0.0,0.9090909090909091,0.8631920634920635,Bayern Munich,Bundesliga,1
24,77,79,0.242,0.0,0.363,0.023,0.213,0.754,0.218,0.602,0.728,0.677,0.633,0.005,0.9545454545454545,0.814068253968254,Atletico Madrid,La Liga,1
22,87,91,1.082,0.138,0.632,0.195,0.477,0.318,0.389,0.681,0.591,0.762,0.829,0.03,0.98,0.818063492063492,AC Milan,Serie A,1
26,83,86,0.042,0.171,1.976,1.266,2.631,0.548,0.636,0.787,0.39,0.542,0.9,0.0,1.0,0.8170875000000001,Liverpool,Premier League,1
23,79,81,0.431,0.021,1.139,0.136,1.787,0.576,0.395,0.299,0.477,0.692,0.815,0.095,1.0,0.7183312500000001,Liverpool,Premier League,1
29,71,72,0.006,0.092,1.805,1.519,2.526,0.669,0.258,0.326,0.412,0.769,0.772,0.035,1.0,0.72979375,Real Madrid,La Liga,0
30,73,73,0.416,0.027,0.195,0.71,2.45,0.75,0.728,0.397,0.271,0.715,0.69,0.25,1.1,0.8003718750000001,Liverpool,Premier League,1
31,70,73,0.023,0.084,1.591,0.534,0.915,0.67,0.438,0.565,0.622,0.509,0.816,0.195,0.9545454545454545,0.836178125,Real Madrid,La Liga,1
34,79,85,0.5,0.496,0.918,1.301,0.363,0.149,0.609,0.934,0.461,0.493,0.437,0.27,1.05,0.87034375,Real Madrid,La Liga,1
26,78,88,0.013,0.049,1.785,1.356,1.3,0.307,0.435,0.826,0.986,0.374,0.675,0.265,0.9090909090909091,0.798071875,Borussia Dortmund,Bundesliga,0
28,74,81,0.1,0.099,2.75,1.136,1.593,0.528,0.644,0.949,0.777,0.504,0.461,0.19,1.1224489795918369,0.958725,Manchester City,Premier League,1
32,85,89,0.179,0.282,0.552,0.69,0.401,0.612,0.515,0.365,0.708,0.286,0.663,0.51,0.8909090909090909,0.8694125,Juventus,Serie A,0
25,71,73,0.085,0.0,1.573,2.259,2.11,0.445,0.818,0.373,0.667,0.521,0.846,0.245,0.8909090909090909,0.8778984126984127,Inter,Serie A,1
24,87,94,0.608,0.091,0.501,0.368,1.669,0.869,0.747,0.534,0.603,0.815,0.568,0.11,1.1224489795918369,0.8410437500000001,Arsenal,Premier League,1
25,84,84,0.378,0.217,1.734,0.775,0.492,0.343,0.695,0.567,0.329,0.398,0.597,0.265,0.8909090909090909,0.8710396825396826,Inter,Serie A,0
30,86,92,0.943,0.227,0.077,0.537,0.973,0.437,0.6,0.413,0.449,0.922,0.469,0.04,1.1224489795918369,0.760896875,Manchester City,Premier League,1
31,70,73,0.023,0.084,1.591,0.534,0.915,0.67,0.438,0.565,0.622,0.509,0.816,0.195,0.8636363636363635,0.847115625,Paris Saint-Germain,Ligue 1,0
31,75,75,0.0,0.0,0.039,0.0,0.0,0.413,0.634,0.517,0.647,0.548,0.655,0.22,1.0,0.848478125,FC Barcelona,La Liga,1
26,78,88,0.013,0.049,1.785,1.356,1.3,0.307,0.435,0.826,0.986,0.374,0.675,0.265,0.9090909090909091,0.8625126984126984,Bayern Munich,Bundesliga,1
30,74,81,0.396,0.249,1.513,0.0,0.273,0.737,0.694,0.473,0.754,0.611,0.309,0.23,1.0,0.8667714285714285,Inter,Serie A,1
25,86,86,0.029,0.251,0.403,0.785,0.0,0.768,0.62,0.639,0.785,0.496,0.409,0.095,0.9047619047619047,0.931575,Paris Saint-Germain,Ligue 1,1
23,80,80,0.114,0.073,1.966,2.718,0.434,0.619,0.818,0.556,0.357,0.346,0.456,0.0,1.0714285714285714,0.850996875,Real Madrid,La Liga,1
24,83,88,0.256,0.206,1.358,0.0,0.745,0.654,0.512,0.684,0.456,0.603,0.837,0.0,1.0204081632653061,0.8345222222222222,Bayern Munich,Bundesliga,1
35,70,74,0.391,0.056,0.0,0.622,2.985,0.636,0.458,0.768,0.484,0.705,0.59,0.39,1.0,0.8798396825396826,Atletico Madrid,La Liga,0
23,89,89,0.188,0.285,1.467,1.053,1.115,0.619,0.705,0.621,0.664,0.584,0.63,0.0,1.0,0.908621875,Liverpool,Premier League,1
37,90,92,0.374,0.19,0.0,0.051,1.985,0.463,0.674,0.688,0.648,0.812,0.509,0.3,1.1224489795918369,0.9366142857142857,Chelsea,Premier League,0
24,77,82,0.024,0.266,1.126,0.791,0.0,0.8,0.582,0.733,0.724,0.73,0.593,0.055,1.1224489795918369,0.82978125,Manchester City,Premier League,1
25,70,73,0.127,0.285,2.091,1.249,1.946,0.867,0.618,0.52,0.433,0.516,0.311,0.07,1.105263157894737,0.8679281249999999,Real Madrid,La Liga,0
28,72,78,0.0,0.0,0.082,0.0,0.067,0.488,0.337,0.617,0.62,0.32,0.584,0.175,1.0204081632653061,0.8076500000000001,Borussia Dortmund,Bundesliga,1
22,81,86,0.14,0.261,0.913,0.512,0.537,0.791,0.528,0.541,0.671,0.428,0.378,0.0,0.8909090909090909,0.8464873015873016,Inter,Serie A,1
32,85,89,0.179,0.282,0.552,0.69,0.401,0.612,0.515,0.365,0.708,0.286,0.663,0.51,1.0,0.8577174603174603,Chelsea,Premier League,1
26,84,92,0.139,0.103,0.747,0.454,0.941,0.384,0.688,0.648,0.42,0.577,0.732,0.0,1.0,0.800103125,FC Barcelona,La Liga,1
25,87,87,0.339,0.43,1.489,0.776,1.098,0.286,0.599,0.959,0.4,0.68,0.501,0.0,0.9545454545454545,0.84905,FC Barcelona,La Liga,1
31,81,81,0.0,0.0,0.027,0.093,0.04,0.695,0.298,0.5,0.574,0.638,0.657,0.18,0.8909090909090909,0.8643222222222222,Inter,Serie A,1
30,73,73,0.416,0.027,0.195,0.71,2.45,0.75,0.728,0.397,0.271,0.715,0.69,0.25,1.05,0.808434375,Real Madrid,La Liga,1
24,80,80,0.172,0.33,1.18,0.826,0.18,0.278,0.213,0.521,0.829,0.543,0.744,0.105,0.9523809523809523,0.765159375,Borussia Dortmund,Bundesliga,1
26,84,92,0.139,0.103,0.747,0.454,0.941,0.384,0.688,0.648,0.42,0.577,0.732,0.0,1.0,0.9255285714285714,Atletico Madrid,La Liga,1
26,72,78,0.092,0.117,2.441,1.425,1.79,0.678,0.63,0.475,0.623,0.471,0.73,0.015,1.1224489795918369,0.857371875,Arsenal,Premier League,1
22,87,91,1.082,0.138,0.632,0.195,0.477,0.318,0.389,0.681,0.591,0.762,0.829,0.03,0.98,0.818063492063492,AC Milan,Serie A,1
38,87,89,0.125,0.242,2.366,1.503,0.572,0.605,0.663,0.402,0.678,0.43,0.645,0.27,0.9333333333333332,0.9260968253968254,Inter,Serie A,0
29,82,84,0.208,0.175,0.369,0.388,0.049,1.0,0.832,0.472,0.607,0.33,0.461,0.295,0.9090909090909091,0.9023625,Borussia Dortmund,Bundesliga,1
30,76,76,0.0,0.0,0.045,0.155,0.129,0.621,0.702,0.573,0.603,0.558,0.55,0.225,0.8909090909090909,0.947034375,Juventus,Serie A,0
20,80,84,0.241,0.094,1.58,0.702,0.94,0.616,0.737,0.795,0.741,0.646,0.601,0.0,0.98,0.9300825396825397,Inter,Serie A,1
35,71,74,0.098,0.037,1.351,1.749,2.12,0.441,0.576,0.666,0.544,0.811,0.598,0.345,1.0476190476190477,0.8784571428571428,Chelsea,Premier League,0
37,81,86,0.0,0.0,0.105,0.043,0.0,0.709,0.704,0.556,0.423,0.387,0.602,0.535,0.98,0.9232063492063491,AC Milan,Serie A,0
25,84,94,0.621,0.222,0.989,0.106,0.579,0.665,0.466,0.62,0.316,0.655,0.565,0.135,0.9047619047619047,0.82621875,Paris Saint-Germain,Ligue 1,1
23,75,75,0.485,0.262,0.552,0.51,0.497,0.487,0.418,0.55,0.787,0.351,0.555,0.0,0.9090909090909091,0.8556125,Borussia Dortmund,Bundesliga,1
26,79,79,0.611,0.027,0.0,0.347,2.532,0.364,0.343,0.47,0.363,0.762,0.48,0.0,1.0,0.8121,Juventus,Serie A,1
30,79,83,0.226,0.077,2.086,1.111,0.591,0.588,0.698,0.599,0.627,0.487,0.884,0.33,1.1224489795918369,0.9073698412698413,Chelsea,Premier League,1
23,79,81,0.431,0.021,1.139,0.136,1.787,0.576,0.395,0.299,0.477,0.692,0.815,0.095,1.0,0.7667999999999999,Chelsea,Premier League,0
24,83,88,0.256,0.206,1.358,0.0,0.745,0.654,0.512,0.684,0.456,0.603,0.837,0.0,0.9693877551020408,0.8329843750000001,Paris Saint-Germain,Ligue 1,1
25,70,73,0.127,0.285,2.091,1.249,1.946,0.867,0.618,0.52,0.433,0.516,0.311,0.07,1.105263157894737,0.8679281249999999,Real Madrid,La Liga,1
31,76,77,0.586,0.0,0.301,0.685,1.989,0.513,0.209,0.646,0.533,0.548,0.569,0.16,0.9693877551020408,0.809503125,Paris Saint-Germain,Ligue 1,1
29,86,90,0.126,0.054,2.247,1.579,3.307,0.59,0.678,0.385,0.655,0.347,0.611,0.255,1.1578947368421053,0.8693906250000001,Manchester City,Premier League,1
25,74,78,0.093,0.076,0.964,1.196,1.224,0.761,0.711,0.45,0.635,0.568,0.583,0.07,1.0,0.8949476190476191,Chelsea,Premier League,0
31,73,73,0.0,0.0,0.063,0.005,0.059,0.685,0.661,0.526,0.452,0.632,0.578,0.215,1.0476190476190477,0.9028301587301588,Chelsea,Premier League,1
19,86,91,0.209,0.212,1.083,1.194,0.0,0.586,0.334,0.677,0.463,0.741,0.456,0.0,0.9523809523809523,0.8296936507936508,Bayern Munich,Bundesliga,1
32,85,89,0.179,0.282,0.552,0.69,0.401,0.612,0.515,0.365,0.708,0.286,0.663,0.51,0.9545454545454545,0.8244190476190476,Atletico Madrid,La Liga,0
23,84,84,0.038,0.18,1.331,0.238,0.111,0.688,0.554,0.456,0.647,0.49,0.587,0.0,1.0,0.89655,Borussia Dortmund,Bundesliga,1
34,90,90,0.107,0.138,1.749,1.455,0.455,0.411,0.823,0.441,0.352,0.477,0.613,0.235,0.9333333333333332,0.84365625,Juventus,Serie A,0
34,79,85,0.5,0.496,0.918,1.301,0.363,0.149,0.609,0.934,0.461,0.493,0.437,0.27,0.98,0.8192698412698411,AC Milan,Serie A,1
25,71,73,0.085,0.0,1.573,2.259,2.11,0.445,0.818,0.373,0.667,0.521,0.846,0.245,0.9090909090909091,0.8331809523809524,Bayern Munich,Bundesliga,1
38,87,89,0.125,0.242,2.366,1.503,0.572,0.605,0.663,0.402,0.678,0.43,0.645,0.27,1.0476190476190477,0.8652781250000001,Liverpool,Premier League,0
30,86,92,0.943,0.227,0.077,0.537,0.973,0.437,0.6,0.413,0.449,0.922,0.469,0.04,1.0,0.8184714285714285,AC Milan,Serie A,1
35,71,74,0.098,0.037,1.351,1.749,2.12,0.441,0.576,0.666,0.544,0.811,0.598,0.345,1.0476190476190477,0.825625,Liverpool,Premier League,0
31,70,70,0.265,0.032,1.048,0.061,0.484,0.511,0.392,0.578,0.467,0.676,0.412,0.17,0.8909090909090909,0.870434375,Juventus,Serie A,1
35,92,94,0.071,0.106,1.585,0.739,2.353,0.394,0.745,0.496,0.477,0.686,0.735,0.34,1.1,0.8444349206349206,Chelsea,Premier League,1
37,81,86,0.0,0.0,0.105,0.043,0.0,0.709,0.704,0.556,0.423,0.387,0.602,0.535,0.98,0.9286634920634921,Inter,Serie A,0
24,77,82,0.024,0.266,1.126,0.791,0.0,0.8,0.582,0.733,0.724,0.73,0.593,0.055,1.0204081632653061,0.89035625,Borussia Dortmund,Bundesliga,1
29,73,73,0.023,0.277,1.391,0.134,1.204,0.48,0.138,0.565,0.622,0.486,0.712,0.145,1.0,0.726375,Manchester City,Premier League,1
29,84,84,0.118,0.087,3.257,1.733,3.262,0.58,1.0,0.283,0.599,0.436,0.817,0.245,0.9545454545454545,0.7398625000000001,FC Barcelona,La Liga,1
38,87,89,0.125,0.242,2.366,1.503,0.572,0.605,0.663,0.402,0.678,0.43,0.645,0.27,1.0,0.884678125,Real Madrid,La Liga,0
24,77,82,0.024,0.266,1.126,0.791,0.0,0.8,0.582,0.733,0.724,0.73,0.593,0.055,1.0,0.88816875,Juventus,Serie A,1
28,74,81,0.1,0.099,2.75,1.136,1.593,0.528,0.644,0.949,0.777,0.504,0.461,0.19,1.1224489795918369,0.9423875,Arsenal,Premier League,1
31,70,73,0.023,0.084,1.591,0.534,0.915,0.67,0.438,0.565,0.622,0.509,0.816,0.195,1.0,0.792428125,Manchester City,Premier League,0
26,83,89,0.425,0.134,0.253,0.34,1.791,0.635,0.585,0.591,0.42,0.678,0.527,0.185,0.8909090909090909,0.8916809523809524,AC Milan,Serie A,1
29,73,73,0.023,0.277,1.391,0.134,1.204,0.48,0.138,0.565,0.622,0.486,0.712,0.145,1.0,0.745125,Arsenal,Premier League,1
25,72,73,0.097,0.0,1.947,1.466,1.23,0.716,0.584,0.489,0.614,0.262,0.622,0.05,0.8636363636363635,0.9012625,Paris Saint-Germain,Ligue 1,1
27,82,82,0.543,0.157,0.119,0.692,0.787,0.791,0.449,0.661,0.735,0.825,0.52,0.0,1.0,0.85795,Borussia Dortmund,Bundesliga,1
35,71,74,0.098,0.037,1.351,1.749,2.12,0.441,0.576,0.666,0.544,0.811,0.598,0.345,0.9047619047619047,0.85375,Paris Saint-Germain,Ligue 1,0
23,82,85,0.043,0.228,1.582,0.958,0.112,0.542,0.65,0.763,0.705,0.507,0.618,0.09,1.0,0.953703125,Real Madrid,La Liga,1
25,70,73,0.127,0.285,2.091,1.249,1.946,0.867,0.618,0.52,0.433,0.516,0.311,0.07,1.105263157894737,0.834803125,FC Barcelona,La Liga,1
23,79,81,0.431,0.021,1.139,0.136,1.787,0.576,0.395,0.299,0.477,0.692,0.815,0.095,0.8909090909090909,0.8329238095238096,Inter,Serie A,1
31,76,76,0.447,0.33,1.134,0.256,0.548,0.783,0.691,0.307,0.455,0.569,0.503,0.125,0.8909090909090909,0.88315625,Juventus,Serie A,0
20,80,84,0.241,0.094,1.58,0.702,0.94,0.616,0.737,0.795,0.741,0.646,0.601,0.0,1.1,0.9192539682539682,Chelsea,Premier League,0
25,77,80,0.0,0.0,0.135,0.163,0.0,0.476,0.684,0.434,0.457,0.452,0.465,0.115,1.0315789473684212,0.8728952380952382,Inter,Serie A,1
27,84,84,0.58,0.218,0.797,0.22,0.264,0.658,0.297,0.383,0.452,0.4,0.61,0.065,0.9090909090909091,0.806711111111111,Bayern Munich,Bundesliga,1
25,72,73,0.097,0.0,1.947,1.466,1.23,0.716,0.584,0.489,0.614,0.262,0.622,0.05,0.8909090909090909,0.8972761904761904,AC Milan,Serie A,1
